source_concept_id,source_code,source_code_description_mod,source_code_description,source_counts,comments,target_concept_id,target_concept_code,target_concept_name,target_concept_class_id,target_standard_concept,target_invalid_reason,target_domain_id,target_vocabulary_id
45369374,005559013,levonorgestrel and ethinyl estradiol .02; .1 mg1; mg1 TABLET [Lessina],levonorgestrel and ethinyl estradiol .02; .1 mg/1; mg/1 TABLET [Lessina],,,1549801,242297,Ethinyl Estradiol 0.02 MG / Levonorgestrel 0.1 MG Oral Tablet,Clinical Drug,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
44994030,005559019,"levonorgestrel and ethinyl estradiol .03; .15 mg1; mg1 TABLET, FILM COATED [Portia]","levonorgestrel and ethinyl estradiol .03; .15 mg/1; mg/1 TABLET, FILM COATED [Portia]",,,19057161,238019,Ethinyl Estradiol 0.03 MG / Levonorgestrel 0.15 MG Oral Tablet,Clinical Drug,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45264478,000081117,"levonorgestrel and ethinyl estradiol 20; 90 ug1; ug1 TABLET, FILM COATED [Lybrel]","levonorgestrel and ethinyl estradiol 20; 90 ug/1; ug/1 TABLET, FILM COATED [Lybrel]",,,19126936,722156,Ethinyl Estradiol 0.02 MG / Levonorgestrel 0.09 MG Oral Tablet [lybrel],Branded Drug,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45288547,25121000101,7 Levothyroxine Sodium 0.013 Oral Capsule [Tirosint] Pack [Tirosint 0.013],{7 (Levothyroxine Sodium 0.013 MG Oral Capsule [Tirosint]) } Pack [Tirosint 0.013],,,40175162,966434,Levothyroxine Sodium 0.013 MG Oral Capsule [Tirosint],Branded Drug,S,,Drug,RxNorm
,,,,,,,,,,,,,
45271449,25121000201,7 Levothyroxine Sodium 0.025 Oral Capsule [Tirosint] Pack [Tirosint 0.025],{7 (Levothyroxine Sodium 0.025 MG Oral Capsule [Tirosint]) } Pack [Tirosint 0.025],,,40175173,966423,Levothyroxine Sodium 0.025 MG Oral Capsule [Tirosint],Branded Drug,S,,Drug,RxNorm
,,,,,,,,,,,,,
45356705,25121000301,7 Levothyroxine Sodium 0.05 Oral Capsule [Tirosint] Pack [Tirosint 0.05],{7 (Levothyroxine Sodium 0.05 MG Oral Capsule [Tirosint]) } Pack [Tirosint 0.05],,,40175209,966426,Levothyroxine Sodium 0.05 MG Oral Capsule [Tirosint],Branded Drug,S,,Drug,RxNorm
,,,,,,,,,,,,,
45168846,25121000401,7 Levothyroxine Sodium 0.075 Oral Capsule [Tirosint] Pack [Tirosint 0.075],{7 (Levothyroxine Sodium 0.075 MG Oral Capsule [Tirosint]) } Pack [Tirosint 0.075],,,40174879,905460,Levothyroxine Sodium 0.075 MG Oral Capsule [Tirosint],Branded Drug,S,,Drug,RxNorm
,,,,,,,,,,,,,
45032518,24090049477,7 Levothyroxine Sodium 0.088 Oral Capsule [Tirosint] Pack [Tirosint 0.088],{7 (Levothyroxine Sodium 0.088 MG Oral Capsule [Tirosint]) } Pack [Tirosint 0.088],,,40174906,905464,Levothyroxine Sodium 0.088 MG Oral Capsule [Tirosint],Branded Drug,S,,Drug,RxNorm
,,,,,,,,,,,,,
45254211,24090049677,7 Levothyroxine Sodium 0.112 Oral Capsule [Tirosint] Pack [Tirosint 0.112],{7 (Levothyroxine Sodium 0.112 MG Oral Capsule [Tirosint]) } Pack [Tirosint 0.112],,,40174971,905453,Levothyroxine Sodium 0.112 MG Oral Capsule [Tirosint],Branded Drug,S,,Drug,RxNorm
,,,,,,,,,,,,,
45322575,25121000601,7 Levothyroxine Sodium 0.125 Oral Capsule [Tirosint] Pack [Tirosint 0.125],{7 (Levothyroxine Sodium 0.125 MG Oral Capsule [Tirosint]) } Pack [Tirosint 0.125],,,40175000,966417,Levothyroxine Sodium 0.125 MG Oral Capsule [Tirosint],Branded Drug,S,,Drug,RxNorm
,,,,,,,,,,,,,
45305437,24090049877,7 Levothyroxine Sodium 0.137 Oral Capsule [Tirosint] Pack [Tirosint 0.137],{7 (Levothyroxine Sodium 0.137 MG Oral Capsule [Tirosint]) } Pack [Tirosint 0.137],,,40175025,905457,Levothyroxine Sodium 0.137 MG Oral Capsule [Tirosint],Branded Drug,S,,Drug,RxNorm
,,,,,,,,,,,,,
45356708,25121000701,7 Levothyroxine Sodium 0.15 Oral Capsule [Tirosint] Pack [Tirosint 0.15],{7 (Levothyroxine Sodium 0.15 MG Oral Capsule [Tirosint]) } Pack [Tirosint 0.15],,,40175049,966420,Levothyroxine Sodium 0.15 MG Oral Capsule [Tirosint],Branded Drug,S,,Drug,RxNorm
,,,,,,,,,,,,,
44838339,00048101299,Levothyroxine Sodium 0.1 MGML Injectable Solution [Synthroid],Levothyroxine Sodium 0.1 MG/ML Injectable Solution [Synthroid],,,1511396,2166149,Levothyroxine Sodium 0.1 MG/ML Injection,Clinical Drug,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45230586,00048101499,Levothyroxine Sodium 0.1 MGML Injectable Solution [Synthroid],Levothyroxine Sodium 0.1 MG/ML Injectable Solution [Synthroid],,,1511396,2166149,Levothyroxine Sodium 0.1 MG/ML Injection,Clinical Drug,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
44907193,00074232601,Levothyroxine Sodium 0.1 MGML Injectable Solution [Synthroid],Levothyroxine Sodium 0.1 MG/ML Injectable Solution [Synthroid],,,1511396,2166149,Levothyroxine Sodium 0.1 MG/ML Injection,Clinical Drug,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45179169,00074232701,Levothyroxine Sodium 0.1 MGML Injectable Solution [Synthroid],Levothyroxine Sodium 0.1 MG/ML Injectable Solution [Synthroid],,,1511396,2166149,Levothyroxine Sodium 0.1 MG/ML Injection,Clinical Drug,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45100473,24090049577,7 Levothyroxine Sodium 0.1 Oral Capsule [Tirosint] Pack [Tirosint 0.1],{7 (Levothyroxine Sodium 0.1 MG Oral Capsule [Tirosint]) } Pack [Tirosint 0.1],,,40174938,966415,Levothyroxine Sodium 0.1 MG Oral Capsule [Tirosint],Branded Drug,S,,Drug,RxNorm
,,,,,,,,,,,,,
44913648,25121000501,7 Levothyroxine Sodium 0.1 Oral Capsule [Tirosint] Pack [Tirosint 0.1],{7 (Levothyroxine Sodium 0.1 MG Oral Capsule [Tirosint]) } Pack [Tirosint 0.1],,,40174938,966415,Levothyroxine Sodium 0.1 MG Oral Capsule [Tirosint],Branded Drug,S,,Drug,RxNorm
,,,,,,,,,,,,,
44947527,24909012101,Lidocaine Hydrochloride 0.005 MGMG Topical Ointment [Terrasil Itch Rash and Pain Relief],Lidocaine Hydrochloride 0.005 MG/MG Topical Ointment [Terrasil Itch Rash and Pain Relief],,,42707673,1235491,Lidocaine Hydrochloride 0.005 MG/MG Topical Ointment,Clinical Drug,S,,Drug,RxNorm
,,,,,,,,,,,,,
44998103,24200010135,0.25 ML Lidocaine Hydrochloride 10 MGML Prefilled Syringe,0.25 ML Lidocaine Hydrochloride 10 MG/ML Prefilled Syringe,,,40227012,1010033,Lidocaine Hydrochloride 10 MG/ML Injectable Solution,Clinical Drug,S,,Drug,RxNorm
,,,,,,,,,,,,,
44998104,24200010547,3 ML Lidocaine Hydrochloride 10 MGML Prefilled Syringe,3 ML Lidocaine Hydrochloride 10 MG/ML Prefilled Syringe,,,40227012,1010033,Lidocaine Hydrochloride 10 MG/ML Injectable Solution,Clinical Drug,S,,Drug,RxNorm
,,,,,,,,,,,,,
45236758,17228024404,Lidocaine Hydrochloride 15 MGML Injectable Solution [Xylocaine],Lidocaine Hydrochloride 15 MG/ML Injectable Solution [Xylocaine],,,44034351,OMOP1028982,Lidocaine 15 MG/ML Injectable Solution [Xylocaine],Branded Drug,Standard,Valid,Drug,RxNorm Extension
,,,,,,,,,,,,,
45010792,004097931,"lidocaine hydrochloride 400mg100mL INTRAVENOUS INJECTION, SOLUTION [lidocaine hydrochloride and dextrose]","lidocaine hydrochloride 400mg/100mL INTRAVENOUS INJECTION, SOLUTION [lidocaine hydrochloride and dextrose]",,,35604348,1737743,Lidocaine Hydrochloride 4 MG/ML Injection,Clinical Drug,S,,Drug,RxNorm
,,,,,,,,,,,,,
45215400,004094698,LIDOCAINE HYDROCHLORIDE 40 mgmL SPRAY [Lidocaine Hydrochloride],LIDOCAINE HYDROCHLORIDE 40 mg/mL SPRAY [Lidocaine Hydrochloride],,,40231399,1045432,Lidocaine Hydrochloride 40 MG/ML Topical Spray,Clinical Drug,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45292860,54723010102,Lidocaine Hydrochloride 40 MGML Topical Cream [Predator],Lidocaine Hydrochloride 40 MG/ML Topical Cream [Predator],,,40227102,1010895,Lidocaine Hydrochloride 40 MG/ML Topical Cream,Clinical Drug,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45155965,54723015003,Lidocaine Hydrochloride 40 MGML Topical Cream [Predator],Lidocaine Hydrochloride 40 MG/ML Topical Cream [Predator],,,40227102,1010895,Lidocaine Hydrochloride 40 MG/ML Topical Cream,Clinical Drug,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
44850142,551549565,"lidocaine hydrochloride 5mgmL .01mgmL INFILTRATION; PERINEURAL INJECTION, SOLUTION [xylocaine]","lidocaine hydrochloride 5mg/mL / .01mg/mL INFILTRATION; PERINEURAL INJECTION, SOLUTION [xylocaine]",,,40227118,1010902,Lidocaine Hydrochloride 5 MG/ML Injectable Solution [Xylocaine],Branded Drug,S,,Drug,RxNorm
,,,,,,,,,,,,,
44840377,004097939,"lidocaine hydrochloride 800mg100mL INTRAVENOUS INJECTION, SOLUTION [lidocaine hydrochloride and dextrose]","lidocaine hydrochloride 800mg/100mL INTRAVENOUS INJECTION, SOLUTION [lidocaine hydrochloride and dextrose]",,,35604340,1737724,Lidocaine Hydrochloride 8 MG/ML Injection,Clinical Drug,S,,Drug,RxNorm
,,,,,,,,,,,,,
44844165,12333098442,LONGS MICONAZOLE 3 COMBO PK,LONGS MICONAZOLE 3 COMBO PK,,,907879,6932,Miconazole,Ingredient,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45055503,58016056000,24 HR Loratadine 10 Extended Release Tablet [Claritin],24 HR Loratadine 10 MG Extended Release Tablet [Claritin],,,19033500,206805,Loratadine 10 MG Oral Tablet [Claritin],Branded Drug,S,,Drug,RxNorm
,,,,,,,,,,,,,
44861270,11917006498,LUBRICATING JELLY,LUBRICATING JELLY,,reuse,17,,,,,,,
,,,,,,,,,,,,,
45858531,763340001,"magnesium citrate 17g100g ORAL POWDER, FOR SOLUTION","magnesium citrate 17g/100g ORAL POWDER, FOR SOLUTION",,,1361329,2180414,magnesium citrate Powder for Oral Solution,Clinical Drug Form,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
44889093,76470000202,magnesium citrate 56.7 MGML Oral Solution [Ez2go Stimu-Lax Powder],magnesium citrate 56.7 MG/ML Oral Solution [Ez2go Stimu-Lax Powder],,,40234364,1052759,magnesium citrate 58.2 MG/ML,Clinical Drug Comp,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45254214,24200000603,Magnesium Sulfate 0.163 MEQML Injectable Solution,Magnesium Sulfate 0.163 MEQ/ML Injectable Solution,,,40167181,866828,Magnesium Sulfate 0.16 MEQ/ML Injectable Solution,Clinical Drug,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45219962,24200001303,Magnesium Sulfate 0.163 MEQML Injectable Solution,Magnesium Sulfate 0.163 MEQ/ML Injectable Solution,,,40167181,866828,Magnesium Sulfate 0.16 MEQ/ML Injectable Solution,Clinical Drug,S,,Drug,RxNorm
,,,,,,,,,,,,,
45378176,548684100,"medroxyprogesterone acetate 150 mgmL INJECTION, SUSPENSION [Depo-Provera]","medroxyprogesterone acetate 150 mg/mL INJECTION, SUSPENSION [Depo-Provera]",,,35604747,1738615,medroxyprogesterone acetate 150 MG/ML Injection,Clinical Drug,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45899213,535980012,"menthol, capsaicin, lidocaine, methyl salicylate 5g1 .5g1 20g1 .0375g1 TOPICAL PATCH [menthocin patch with lidocaine - strong]","menthol, capsaicin, lidocaine, methyl salicylate 5g/1 / .5g/1 / 20g/1 / .0375g/1 TOPICAL PATCH [menthocin patch with lidocaine - strong]",,,42629132,1792950,Capsaicin / Lidocaine / Menthol / methyl salicylate Medicated Patch,Clinical Drug Form,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45048223,107428130,"menthol, methyl salicylate 60mgmL 200mgmL TOPICAL LOTION [mentholatum pain relief deep heating]","menthol, methyl salicylate 60mg/mL / 200mg/mL TOPICAL LOTION [mentholatum pain relief deep heating]",,,19069655,282812,Menthol 60 MG/ML / methyl salicylate 200 MG/ML Topical Lotion,Clinical Drug,S,,Drug,RxNorm
,,,,,,,,,,,,,
45213151,00024032423,Meperidine Hydrochloride 25 MGML Injectable Solution [Demerol],Meperidine Hydrochloride 25 MG/ML Injectable Solution [Demerol],,,40165008,861530,Meperidine Hydrochloride 25 MG/ML [Demerol],Branded Drug Comp,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45025659,00024032442,Meperidine Hydrochloride 25 MGML Injectable Solution [Demerol],Meperidine Hydrochloride 25 MG/ML Injectable Solution [Demerol],,,40165008,861530,Meperidine Hydrochloride 25 MG/ML [Demerol],Branded Drug Comp,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45213152,00024032463,Meperidine Hydrochloride 25 MGML Injectable Solution [Demerol],Meperidine Hydrochloride 25 MG/ML Injectable Solution [Demerol],,,40165008,861530,Meperidine Hydrochloride 25 MG/ML [Demerol],Branded Drug Comp,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45316095,00074117602,Meperidine Hydrochloride 25 MGML Injectable Solution [Demerol],Meperidine Hydrochloride 25 MG/ML Injectable Solution [Demerol],,,40165008,861530,Meperidine Hydrochloride 25 MG/ML [Demerol],Branded Drug Comp,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45316096,00074117621,Meperidine Hydrochloride 25 MGML Injectable Solution [Demerol],Meperidine Hydrochloride 25 MG/ML Injectable Solution [Demerol],,,40165008,861530,Meperidine Hydrochloride 25 MG/ML [Demerol],Branded Drug Comp,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45146889,00409117601,Meperidine Hydrochloride 25 MGML Injectable Solution [Demerol],Meperidine Hydrochloride 25 MG/ML Injectable Solution [Demerol],,,40165008,861530,Meperidine Hydrochloride 25 MG/ML [Demerol],Branded Drug Comp,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45129882,00409117611,Meperidine Hydrochloride 25 MGML Injectable Solution [Demerol],Meperidine Hydrochloride 25 MG/ML Injectable Solution [Demerol],,,40165008,861530,Meperidine Hydrochloride 25 MG/ML [Demerol],Branded Drug Comp,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
44874614,00409117621,Meperidine Hydrochloride 25 MGML Injectable Solution [Demerol],Meperidine Hydrochloride 25 MG/ML Injectable Solution [Demerol],,,40165008,861530,Meperidine Hydrochloride 25 MG/ML [Demerol],Branded Drug Comp,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45332638,00024032633,Meperidine Hydrochloride 75 MGML Injectable Solution [Demerol],Meperidine Hydrochloride 75 MG/ML Injectable Solution [Demerol],,,44034286,OMOP1028917,Meperidine 75 MG/ML Injectable Solution [Demerol],Branded Drug,Standard,Valid,Drug,RxNorm Extension
,,,,,,,,,,,,,
45298733,00024032644,Meperidine Hydrochloride 75 MGML Injectable Solution [Demerol],Meperidine Hydrochloride 75 MG/ML Injectable Solution [Demerol],,,44034286,OMOP1028917,Meperidine 75 MG/ML Injectable Solution [Demerol],Branded Drug,Standard,Valid,Drug,RxNorm Extension
,,,,,,,,,,,,,
44855345,00024032683,Meperidine Hydrochloride 75 MGML Injectable Solution [Demerol],Meperidine Hydrochloride 75 MG/ML Injectable Solution [Demerol],,,44034286,OMOP1028917,Meperidine 75 MG/ML Injectable Solution [Demerol],Branded Drug,Standard,Valid,Drug,RxNorm Extension
,,,,,,,,,,,,,
45145010,00074117902,Meperidine Hydrochloride 75 MGML Injectable Solution [Demerol],Meperidine Hydrochloride 75 MG/ML Injectable Solution [Demerol],,,44034286,OMOP1028917,Meperidine 75 MG/ML Injectable Solution [Demerol],Branded Drug,Standard,Valid,Drug,RxNorm Extension
,,,,,,,,,,,,,
45202001,12190190201,Mepivacaine Hydrochloride 30 MGML Injectable Solution [Medicaine],Mepivacaine Hydrochloride 30 MG/ML Injectable Solution [Medicaine],,,36888693,OMOP989110,Mepivacaine 30 MG/ML Injectable Solution,Clinical Drug,Standard,Valid,Drug,RxNorm Extension
,,,,,,,,,,,,,
45241919,55045184102,Metaproterenol Sulfate 15 MGML Inhalant Solution [Metaprel],Metaproterenol Sulfate 15 MG/ML Inhalant Solution [Metaprel],,,40185406,979415,Metaproterenol Sulfate 15 MG/ML Inhalation Solution,Clinical Drug,S,,Drug,RxNorm
,,,,,,,,,,,,,
45134375,24200085050,10 ML Methohexital Sodium 10 MGML Prefilled Syringe,10 ML Methohexital Sodium 10 MG/ML Prefilled Syringe,,,42903068,1360181,Methohexital Sodium 10 MG/ML Prefilled Syringe,Clinical Drug,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45015266,24200085150,10 ML Methohexital Sodium 10 MGML Prefilled Syringe,10 ML Methohexital Sodium 10 MG/ML Prefilled Syringe,,,42903068,1360181,Methohexital Sodium 10 MG/ML Prefilled Syringe,Clinical Drug,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45249792,00482006298,60 Methscopolamine 5 Oral Tablet [Pamine Forte] Pack [Pamine Forte Dose Pack 60 ],{60 (Methscopolamine 5 MG Oral Tablet [Pamine Forte]) } Pack [Pamine Forte Dose Pack 60 ],,,19102513,403914,methscopolamine bromide 5 MG Oral Tablet,Clinical Drug,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
44976897,00482006206,60 Methscopolamine 5 Oral Tablet [Pamine Forte] Pack [Pamine Forte Dose Pack 60],{60 (Methscopolamine 5 MG Oral Tablet [Pamine Forte]) } Pack [Pamine Forte Dose Pack 60],,,19102513,403914,methscopolamine bromide 5 MG Oral Tablet,Clinical Drug,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45113369,004820062,methscopolamine bromide 5mg1 ORAL TABLET [pamine forte],methscopolamine bromide 5mg/1 ORAL TABLET [pamine forte],,,19102513,403914,methscopolamine bromide 5 MG Oral Tablet,Clinical Drug,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45113454,005170301,"methylene blue 10mgmL INTRAVENOUS INJECTION, SOLUTION","methylene blue 10mg/mL INTRAVENOUS INJECTION, SOLUTION",,,35604527,1737851,Methylene blue 10 MG/ML Injection,Clinical Drug,S,,Drug,RxNorm
,,,,,,,,,,,,,
45352266,005170310,"methylene blue 10mgmL INTRAVENOUS INJECTION, SOLUTION","methylene blue 10mg/mL INTRAVENOUS INJECTION, SOLUTION",,,35604527,1737851,Methylene blue 10 MG/ML Injection,Clinical Drug,S,,Drug,RxNorm
,,,,,,,,,,,,,
45318245,005170372,"methylene blue 10mgmL INTRAVENOUS INJECTION, SOLUTION","methylene blue 10mg/mL INTRAVENOUS INJECTION, SOLUTION",,,35604527,1737851,Methylene blue 10 MG/ML Injection,Clinical Drug,S,,Drug,RxNorm
,,,,,,,,,,,,,
45164453,005170373,"methylene blue 10mgmL INTRAVENOUS INJECTION, SOLUTION","methylene blue 10mg/mL INTRAVENOUS INJECTION, SOLUTION",,,35604527,1737851,Methylene blue 10 MG/ML Injection,Clinical Drug,S,,Drug,RxNorm
,,,,,,,,,,,,,
45833307,525840310,"methylene blue 10mgmL INTRAVENOUS INJECTION, SOLUTION","methylene blue 10mg/mL INTRAVENOUS INJECTION, SOLUTION",,,35604527,1737851,Methylene blue 10 MG/ML Injection,Clinical Drug,S,,Drug,RxNorm
,,,,,,,,,,,,,
45373076,17088003901,Methylergonovine Maleate 0.2 MGML Injectable Solution [Methergine],Methylergonovine Maleate 0.2 MG/ML Injectable Solution [Methergine],,,35605516,1740923,Methylergonovine Maleate 0.2 MG/ML Injection,Clinical Drug,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45326650,54569236200,Methylergonovine Maleate 0.2 MGML Injectable Solution [Methergine],Methylergonovine Maleate 0.2 MG/ML Injectable Solution [Methergine],,,35605516,1740923,Methylergonovine Maleate 0.2 MG/ML Injection,Clinical Drug,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45349630,000081218,"Methylnaltrexone bromide 12 mg.6mL INJECTION, SOLUTION [Relistor]","Methylnaltrexone bromide 12 mg/.6mL INJECTION, SOLUTION [Relistor]",,,42902443,1359556,Methylnaltrexone bromide 20 MG/ML Prefilled Syringe [Relistor],Branded Drug,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
44838067,000081225,"Methylnaltrexone bromide 8 mg.4mL INJECTION, SOLUTION [Relistor]","Methylnaltrexone bromide 8 mg/.4mL INJECTION, SOLUTION [Relistor]",,,42902443,1359556,Methylnaltrexone bromide 20 MG/ML Prefilled Syringe [Relistor],Branded Drug,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45039318,597623327,methylprednisolone 4 mg1 TABLET [Methylprednisolone],methylprednisolone 4 mg/1 TABLET [Methylprednisolone],,,1506426,259966,Methylprednisolone 4 MG Oral Tablet,Clinical Drug,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45241274,545691555,"methylprednisolone sodium succinate 125mgmL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION [solu-medrol]","methylprednisolone sodium succinate 125mg/mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION [solu-medrol]",,,35606535,1743706,Methylprednisolone Injection [Solu-Medrol],Branded Drug Form,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45344463,551543915,"methylprednisolone sodium succinate 125mgmL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION [solu-medrol]","methylprednisolone sodium succinate 125mg/mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION [solu-medrol]",,,35606535,1743706,Methylprednisolone Injection [Solu-Medrol],Branded Drug Form,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45814898,353560831,"methyl salicylate, menthol, capsaicin 5g100g 20g100g .0375g100g TOPICAL OINTMENT [medrox]","methyl salicylate, menthol, capsaicin 5g/100g / 20g/100g / .0375g/100g TOPICAL OINTMENT [medrox]",,,964295,2001750,Capsaicin 0.000375 MG/MG / Menthol 0.05 MG/MG / methyl salicylate 0.2 MG/MG Topical Ointment [Medrox],Branded Drug,S,,Drug,RxNorm
,,,,,,,,,,,,,
45110898,00031670924,Metoclopramide 5 MGML Injectable Solution [Reglan],Metoclopramide 5 MG/ML Injectable Solution [Reglan],,,44047292,OMOP1041923,Metoclopramide 5 MG/ML Injectable Solution [Reglan],Branded Drug,Standard,Valid,Drug,RxNorm Extension
,,,,,,,,,,,,,
45167817,11917011055,MICONAZOLE 1 COMBINATION PACK,MICONAZOLE 1 COMBINATION PACK,,,907879,6932,Miconazole,Ingredient,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
44946525,11917011056,MICONAZOLE 1 COMBINATION PACK,MICONAZOLE 1 COMBINATION PACK,,,907879,6932,Miconazole,Ingredient,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45150609,11917013249,MICONAZOLE 1 COMBINATION PACK,MICONAZOLE 1 COMBINATION PACK,,,907879,6932,Miconazole,Ingredient,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45322945,36800033976,MICONAZOLE 1 COMBINATION PACK,MICONAZOLE 1 COMBINATION PACK,,,907879,6932,Miconazole,Ingredient,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
44896944,36800009328,MICONAZOLE 3 COMBO PACK,MICONAZOLE 3 COMBO PACK,,,907879,6932,Miconazole,Ingredient,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45110301,70030013881,MICONAZOLE 3 COMBO PACK,MICONAZOLE 3 COMBO PACK,,,907879,6932,Miconazole,Ingredient,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45349186,70030013882,MICONAZOLE 3 COMBO PACK,MICONAZOLE 3 COMBO PACK,,,907879,6932,Miconazole,Ingredient,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45298396,92450030155,MICONAZOLE 3 COMBO PACK,MICONAZOLE 3 COMBO PACK,,,907879,6932,Miconazole,Ingredient,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45161450,92450030618,MICONAZOLE 3 COMBO PACK,MICONAZOLE 3 COMBO PACK,,,907879,6932,Miconazole,Ingredient,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
44872012,92450030778,MICONAZOLE 3 COMBO PACK,MICONAZOLE 3 COMBO PACK,,,907879,6932,Miconazole,Ingredient,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45818847,422540295,miconazole nitrate 100ug1 VAGINAL SUPPOSITORY,miconazole nitrate 100ug/1 VAGINAL SUPPOSITORY,,,783428,OMOP4831258,Miconazole Vaginal Suppository,Clinical Drug Form,Standard,Valid,Drug,RxNorm Extension
,,,,,,,,,,,,,
45128378,00113059029,7 100 Miconazole Nitrate 20 MGML Prefilled Applicator 1 45000 Miconazole Nitrate 20 MGML Vaginal Cream Pack,{7 (100 MG Miconazole Nitrate 20 MG/ML Prefilled Applicator) / 1 (45000 MG) (Miconazole Nitrate 20 MG/ML Vaginal Cream) } Pack,,,40223953,998540,Miconazole Nitrate 20 MG/ML Vaginal Cream,Clinical Drug,S,,Drug,RxNorm
,,,,,,,,,,,,,
45372978,16590042530,7 100 Miconazole Nitrate 20 MGML Prefilled Applicator 1 45000 Miconazole Nitrate 20 MGML Vaginal Cream Pack,{7 (100 MG Miconazole Nitrate 20 MG/ML Prefilled Applicator) / 1 (45000 MG) (Miconazole Nitrate 20 MG/ML Vaginal Cream) } Pack,,,40223953,998540,Miconazole Nitrate 20 MG/ML Vaginal Cream,Clinical Drug,S,,Drug,RxNorm
